stratum,pairs,designs,matched_pass_pairs,scope,metric,sol_sum,astra_sum,aggregate_reduction,paired_median_reduction,design_macro_mean_reduction,design_reductions,valid_pairs,astra_lower_pairs,equal_pairs,astra_higher_pairs
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,all_assigned,cache_read_tokens,71296,64178,0.09983729802513464,0.09983729802513464,0.09983729802513464,"{""D3"": 0.09983729802513464}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,all_assigned,cache_write_tokens,0,788,,,,"{""D3"": null}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,all_assigned,reference_cost_usd,0.06195439999999999,0.0524272,0.15377761708611482,0.15377761708611482,0.15377761708611482,"{""D3"": 0.15377761708611482}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,all_assigned,cache_neutral_cost_usd,0.31862,0.28268,0.11279894545226299,0.11279894545226299,0.11279894545226299,"{""D3"": 0.11279894545226299}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,all_assigned,elapsed_seconds,28.243,26.405,0.06507807244272912,0.06507807244272912,0.06507807244272912,"{""D3"": 0.06507807244272912}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,all_assigned,calls,2,2,0.0,0.0,0.0,"{""D3"": 0.0}",1,0,1,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,input_tokens,74300,65125,0.12348586810228801,0.12348586810228801,0.12348586810228801,"{""D3"": 0.12348586810228801}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,output_tokens,1071,1109,-0.03548085901027087,-0.03548085901027087,-0.03548085901027087,"{""D3"": -0.03548085901027087}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,reasoning_tokens,392,427,-0.08928571428571419,-0.08928571428571419,-0.08928571428571419,"{""D3"": -0.08928571428571419}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,nonreasoning_tokens,679,682,-0.004418262150220897,-0.004418262150220897,-0.004418262150220897,"{""D3"": -0.004418262150220897}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,total_tokens,75371,66234,0.12122699712090856,0.12122699712090856,0.12122699712090856,"{""D3"": 0.12122699712090856}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,cache_read_tokens,71296,64178,0.09983729802513464,0.09983729802513464,0.09983729802513464,"{""D3"": 0.09983729802513464}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,cache_write_tokens,0,788,,,,"{""D3"": null}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,reference_cost_usd,0.06195439999999999,0.0524272,0.15377761708611482,0.15377761708611482,0.15377761708611482,"{""D3"": 0.15377761708611482}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,cache_neutral_cost_usd,0.31862,0.28268,0.11279894545226299,0.11279894545226299,0.11279894545226299,"{""D3"": 0.11279894545226299}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,elapsed_seconds,28.243,26.405,0.06507807244272912,0.06507807244272912,0.06507807244272912,"{""D3"": 0.06507807244272912}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,matched_pass,calls,2,2,0.0,0.0,0.0,"{""D3"": 0.0}",1,0,1,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,input_tokens,74300,65125,0.12348586810228801,0.12348586810228801,0.12348586810228801,"{""D3"": 0.12348586810228801}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,output_tokens,1071,1109,-0.03548085901027087,-0.03548085901027087,-0.03548085901027087,"{""D3"": -0.03548085901027087}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,reasoning_tokens,392,427,-0.08928571428571419,-0.08928571428571419,-0.08928571428571419,"{""D3"": -0.08928571428571419}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,nonreasoning_tokens,679,682,-0.004418262150220897,-0.004418262150220897,-0.004418262150220897,"{""D3"": -0.004418262150220897}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,total_tokens,75371,66234,0.12122699712090856,0.12122699712090856,0.12122699712090856,"{""D3"": 0.12122699712090856}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,cache_read_tokens,71296,64178,0.09983729802513464,0.09983729802513464,0.09983729802513464,"{""D3"": 0.09983729802513464}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,cache_write_tokens,0,788,,,,"{""D3"": null}",1,0,0,1
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,reference_cost_usd,0.06195439999999999,0.0524272,0.15377761708611482,0.15377761708611482,0.15377761708611482,"{""D3"": 0.15377761708611482}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,cache_neutral_cost_usd,0.31862,0.28268,0.11279894545226299,0.11279894545226299,0.11279894545226299,"{""D3"": 0.11279894545226299}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,elapsed_seconds,28.243,26.405,0.06507807244272912,0.06507807244272912,0.06507807244272912,"{""D3"": 0.06507807244272912}",1,1,0,0
broad-v2 / debugging / high / one-file-read;runtime-context / repeat,1,1,1,retry_inclusive,calls,2,2,0.0,0.0,0.0,"{""D3"": 0.0}",1,0,1,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,input_tokens,222407,194711,0.12452845459000839,0.12376852276714623,0.12453013259760126,"{""D1"": 0.1263713992325569, ""D2"": 0.12376852276714623, ""D3"": 0.12345047579310064}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,output_tokens,1698,1291,0.23969375736160192,0.2256033578174187,0.27569895930519667,"{""D1"": 0.5249169435215947, ""D2"": 0.07657657657657657, ""D3"": 0.2256033578174187}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,reasoning_tokens,592,210,0.6452702702702703,0.6842105263157895,0.5586387416629004,"{""D1"": 0.6842105263157895, ""D2"": 0.2321428571428571, ""D3"": 0.7595628415300546}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,nonreasoning_tokens,1106,1081,0.022603978300180794,0.02409638554216864,0.11485949628941479,"{""D1"": 0.4278074866310161, ""D2"": 0.02409638554216864, ""D3"": -0.10732538330494035}",3,2,0,1
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,total_tokens,224105,196002,0.1254010396912162,0.12474418604651161,0.1254057660446405,"{""D1"": 0.12798568218212159, ""D2"": 0.12348742990528827, ""D3"": 0.12474418604651161}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,cache_read_tokens,213888,192534,0.09983729802513464,0.09983729802513464,0.09983729802513464,"{""D1"": 0.09983729802513464, ""D2"": 0.09983729802513464, ""D3"": 0.09983729802513464}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,cache_write_tokens,0,1700,,,,"{""D1"": null, ""D2"": null, ""D3"": null}",3,0,0,3
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,reference_cost_usd,0.15359119999999998,0.1132416,0.2627077592987097,0.24462257310883762,0.26537457168322537,"{""D1"": 0.32212394058463856, ""D2"": 0.2293772013562, ""D3"": 0.24462257310883762}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,cache_neutral_cost_usd,0.923588,0.8046639999999999,0.12876304152933993,0.129607143760593,0.128772345597826,"{""D1"": 0.1343141279447012, ""D2"": 0.12239576508818373, ""D3"": 0.129607143760593}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,elapsed_seconds,47.64,40.105,0.15816540722082295,0.15843578231863387,0.16560365536157548,"{""D1"": 0.24960906958561369, ""D2"": 0.08876611418047886, ""D3"": 0.15843578231863387}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,all_assigned,calls,6,6,0.0,0.0,0.0,"{""D1"": 0.0, ""D2"": 0.0, ""D3"": 0.0}",3,0,3,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,input_tokens,148395,130052,0.12360928602715726,0.12360949928012344,0.12360949928012344,"{""D2"": 0.12376852276714623, ""D3"": 0.12345047579310064}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,output_tokens,1397,1148,0.1782390837508948,0.15108996719699763,0.15108996719699763,"{""D2"": 0.07657657657657657, ""D3"": 0.2256033578174187}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,reasoning_tokens,478,174,0.6359832635983264,0.49585284933645585,0.49585284933645585,"{""D2"": 0.2321428571428571, ""D3"": 0.7595628415300546}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,nonreasoning_tokens,919,974,-0.05984766050054402,-0.04161449888138585,-0.04161449888138585,"{""D2"": 0.02409638554216864, ""D3"": -0.10732538330494035}",2,1,0,1
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,total_tokens,149792,131200,0.1241187780388806,0.12411580797589994,0.12411580797589994,"{""D2"": 0.12348742990528827, ""D3"": 0.12474418604651161}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,cache_read_tokens,142592,128356,0.09983729802513464,0.09983729802513464,0.09983729802513464,"{""D2"": 0.09983729802513464, ""D3"": 0.09983729802513464}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,cache_write_tokens,0,1378,,,,"{""D2"": null, ""D3"": null}",2,0,0,2
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,reference_cost_usd,0.1081888,0.0824644,0.2377732260640658,0.2369998872325188,0.2369998872325188,"{""D2"": 0.2293772013562, ""D3"": 0.24462257310883762}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,cache_neutral_cost_usd,0.62152,0.5431679999999999,0.12606513064744518,0.12600145442438837,0.12600145442438837,"{""D2"": 0.12239576508818373, ""D3"": 0.129607143760593}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,elapsed_seconds,37.408,32.427,0.13315333618477332,0.12360094824955636,0.12360094824955636,"{""D2"": 0.08876611418047886, ""D3"": 0.15843578231863387}",2,2,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,matched_pass,calls,4,4,0.0,0.0,0.0,"{""D2"": 0.0, ""D3"": 0.0}",2,0,2,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,input_tokens,222407,194711,0.12452845459000839,0.12376852276714623,0.12453013259760126,"{""D1"": 0.1263713992325569, ""D2"": 0.12376852276714623, ""D3"": 0.12345047579310064}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,output_tokens,1698,1291,0.23969375736160192,0.2256033578174187,0.27569895930519667,"{""D1"": 0.5249169435215947, ""D2"": 0.07657657657657657, ""D3"": 0.2256033578174187}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,reasoning_tokens,592,210,0.6452702702702703,0.6842105263157895,0.5586387416629004,"{""D1"": 0.6842105263157895, ""D2"": 0.2321428571428571, ""D3"": 0.7595628415300546}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,nonreasoning_tokens,1106,1081,0.022603978300180794,0.02409638554216864,0.11485949628941479,"{""D1"": 0.4278074866310161, ""D2"": 0.02409638554216864, ""D3"": -0.10732538330494035}",3,2,0,1
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,total_tokens,224105,196002,0.1254010396912162,0.12474418604651161,0.1254057660446405,"{""D1"": 0.12798568218212159, ""D2"": 0.12348742990528827, ""D3"": 0.12474418604651161}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,cache_read_tokens,213888,192534,0.09983729802513464,0.09983729802513464,0.09983729802513464,"{""D1"": 0.09983729802513464, ""D2"": 0.09983729802513464, ""D3"": 0.09983729802513464}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,cache_write_tokens,0,1700,,,,"{""D1"": null, ""D2"": null, ""D3"": null}",3,0,0,3
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,reference_cost_usd,0.15359119999999998,0.1132416,0.2627077592987097,0.24462257310883762,0.26537457168322537,"{""D1"": 0.32212394058463856, ""D2"": 0.2293772013562, ""D3"": 0.24462257310883762}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,cache_neutral_cost_usd,0.923588,0.8046639999999999,0.12876304152933993,0.129607143760593,0.128772345597826,"{""D1"": 0.1343141279447012, ""D2"": 0.12239576508818373, ""D3"": 0.129607143760593}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,elapsed_seconds,47.64,40.105,0.15816540722082295,0.15843578231863387,0.16560365536157548,"{""D1"": 0.24960906958561369, ""D2"": 0.08876611418047886, ""D3"": 0.15843578231863387}",3,3,0,0
broad-v2 / debugging / medium / one-file-read;runtime-context / first,3,3,2,retry_inclusive,calls,6,6,0.0,0.0,0.0,"{""D1"": 0.0, ""D2"": 0.0, ""D3"": 0.0}",3,0,3,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,input_tokens,222679,195157,0.12359495057908465,0.12363170665947698,0.12359551204713104,"{""F1"": 0.12392845089436377, ""F2"": 0.12363170665947698, ""F3"": 0.12322637858755237}",3,3,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,output_tokens,2422,3009,-0.24236168455821638,-0.17652099400171384,-0.15046209066513072,"{""F1"": 0.22023809523809523, ""F2"": -0.17652099400171384, ""F3"": -0.49510337323177356}",3,1,0,2
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,reasoning_tokens,1125,1235,-0.09777777777777774,-0.09950248756218905,0.04599262973463403,"{""F1"": 0.5461538461538462, ""F2"": -0.09950248756218905, ""F3"": -0.3086734693877551}",3,1,0,2
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,nonreasoning_tokens,1297,1774,-0.36777178103315333,-0.25886524822695045,-0.2926927441708093,"{""F1"": 0.014563106796116498, ""F2"": -0.25886524822695045, ""F3"": -0.6337760910815939}",3,1,0,2
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,total_tokens,225101,198166,0.11965739823457022,0.11898283939639265,0.11967681445898899,"{""F1"": 0.12436333337812955, ""F2"": 0.11898283939639265, ""F3"": 0.1156842706024448}",3,3,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,cache_read_tokens,213888,160445,0.24986441502094558,0.09983729802513464,0.24986441502094556,"{""F1"": 0.09983729802513464, ""F2"": 0.5499186490125674, ""F3"": 0.09983729802513464}",3,3,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,cache_write_tokens,0,34235,,,,"{""F1"": null, ""F2"": null, ""F3"": null}",3,0,0,3
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,reference_cost_usd,0.1691592,0.297441,-0.7583495310926038,0.01755921522157733,-0.6509212674586841,"{""F1"": 0.2592461557047444, ""F2"": -2.229569173302374, ""F3"": 0.01755921522157733}",3,2,0,1
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,cache_neutral_cost_usd,0.9391560000000001,0.840808,0.10471955670836375,0.10174342310816731,0.10502595317031142,"{""F1"": 0.1260642861857304, ""F2"": 0.10174342310816731, ""F3"": 0.08727015021703655}",3,3,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,elapsed_seconds,59.434,70.764,-0.19063162499579356,-0.13575439910146003,-0.14135687193925442,"{""F1"": 0.11772983114446534, ""F2"": -0.13575439910146003, ""F3"": -0.4060460478607686}",3,1,0,2
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,all_assigned,calls,6,6,0.0,0.0,0.0,"{""F1"": 0.0, ""F2"": 0.0, ""F3"": 0.0}",3,0,3,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,input_tokens,148255,129904,0.1237799736939732,0.12378007877692038,0.12378007877692038,"{""F1"": 0.12392845089436377, ""F2"": 0.12363170665947698}",2,2,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,output_tokens,1503,1635,-0.08782435129740529,0.021858550618190697,0.021858550618190697,"{""F1"": 0.22023809523809523, ""F2"": -0.17652099400171384}",2,1,0,1
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,reasoning_tokens,733,722,0.01500682128240105,0.22332567929582858,0.22332567929582858,"{""F1"": 0.5461538461538462, ""F2"": -0.09950248756218905}",2,1,0,1
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,nonreasoning_tokens,770,913,-0.18571428571428572,-0.12215107071541698,-0.12215107071541698,"{""F1"": 0.014563106796116498, ""F2"": -0.25886524822695045}",2,1,0,1
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,total_tokens,149758,131539,0.12165627211901864,0.1216730863872611,0.1216730863872611,"{""F1"": 0.12436333337812955, ""F2"": 0.11898283939639265}",2,2,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,cache_read_tokens,142592,96267,0.32487797351885095,0.324877973518851,0.324877973518851,"{""F1"": 0.09983729802513464, ""F2"": 0.5499186490125674}",2,2,0,0
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,cache_write_tokens,0,33319,,,,"{""F1"": null, ""F2"": null}",2,0,0,2
broad-v2 / fde / high / one-file-read;runtime-context / first,3,3,2,matched_pass,reference_cost_usd,0.1097488,0.2390738,-1.1783727931421577,-0.9851615087988148,-0.9851615087988148,"{""F1"": 0.2592461557047444, ""F2"": -2.229569173302374}",2,1,0,1
